C:\Users\tuj55142\Documents\GitHub\istart\Mock_Scan\Social\USE THIS COPY\EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1.edat2
ExperimentName	Subject	Session	AmtWon	Clock.Information	DataFile.Basename	Display.RefreshRate	EasyFinger	EasyKey	ExperimentVersion	Group	HardFinger	HardKey	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	Amount	Choice	Completed	Decision.RT	Practice	Practice.Cycle	Practice.Sample	Probability	Procedure	Running	TapSpeed	Trials	Trials.Cycle	Trials.Sample	Winnings
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	1					1	1	1		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	2					2	1	2		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	3					3	1	3		LosePractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	4					4	1	4		WinPractice	Practice					
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	5	5.30	0	1	2649				12	Lose	Trials	0.1511333	1	1	1	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	6	2.48	0	1	2606				50	Lose	Trials	0.1589	2	1	2	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	7	4.99	1	1	1188				50	Lose	Trials	0.19231	3	1	3	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	8	5.62	1	0	1427				88	Win	Trials	0.2210316	4	1	4	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	9	3.10	2	1	7978				12	Lose	Trials	0.2022333	5	1	5	0
EEfRTTextCuesV2_Win1_v2_815_Social_052521	3152	1	12.64	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">19002164298</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-09-13T19:13:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	EEfRTTextCuesV2_Win1_v2_815_Social_052521-3152-1	60.010	Right Index Finger	9	1.0.0.84	1	Left Pinky Finger	7	1824263518	Professional	2.0.10.356	2.0.10.356	09-13-2021	9/13/2021 7:13:56 PM	15:13:56	2.0.10.252	10	3.42	1	1	2781				88	Win	Trials	0.20582	6	1	6	3.42
