duration	onset	resp	rt	trial_type
0.626629910999327	0.00030364700069185346	999	999	fixation_1
3.2023602349981957	0.6272979170025792	999	999	face
0.626629910999327	3.8296878110013495	999	999	fixation_2
1.0008195099981094	4.379369099002361	999	999	feedback win
5.318115591999231	5.380207139001868	999	999	ITI
0.5817637190011737	10.702919650000695	999	999	fixation_1
3.2017844149995653	11.285026424000534	999	999	face
0.5817637190011737	14.48683921400152	999	999	fixation_2
1.0008297319982375	15.036907408000843	999	999	feedback loss
1.1179112479985633	16.037741894000646	999	999	ITI
0.5808354420005344	17.158088290001615	999	999	fixation_1
3.203409065001324	17.73930549600118	999	999	face
0.5808354420005344	20.942743010000413	999	999	fixation_2
1.0012320129972068	21.49169964000248	999	999	feedback win
1.1163460299976578	22.492934466001316	999	999	ITI
0.6148612819997652	23.611839485001838	999	999	fixation_1
3.2037660040004994	24.227064569000504	999	999	face
0.6148612819997652	27.430859027001134	999	999	fixation_2
1.0006691190028505	27.97953844999938	999	999	feedback win
3.217987070001982	28.9802275309994	999	999	ITI
0.6154714980002609	32.20067972000106	999	999	fixation_1
3.2028509929987194	32.81650882500253	999	999	face
0.6154714980002609	36.01938860500013	999	999	fixation_2
1.0008931720003602	36.56890681799996	999	999	feedback loss
5.317869562997657	37.56981938000172	999	999	ITI
0.58375226499993	42.89019850200202	999	999	fixation_1
3.203090938000969	43.47430627599897	999	999	face
0.58375226499993	46.677427310001804	999	999	fixation_2
1.0005442049987323	47.22662456300168	999	999	feedback loss
3.2178908709975076	48.227171711001574	999	999	ITI
0.5821576620000997	51.44775645700065	999	999	fixation_1
3.2027723869978217	52.0302703410016	999	999	face
0.5821576620000997	55.23307304099944	999	999	fixation_2
1.000211535996641	55.78302414400241	999	999	feedback win
3.217924011998548	56.78323842900136	999	999	ITI
0.6156675669990364	60.0036852580015	999	999	fixation_1
3.2028994699976465	60.619713774001866	999	999	face
0.6156675669990364	63.82264150600167	999	999	fixation_2
1.0006125309992058	64.37226623400056	999	999	feedback loss
1.117876657001034	65.37288151900066	999	999	ITI
0.6307824249997793	66.49344178600222	999	999	fixation_1
3.2024799680002616	67.12458276300094	999	999	face
0.6307824249997793	70.32709177700235	999	999	fixation_2
1.0005949610022071	70.87666572799935	999	999	feedback win
1.117895456001861	71.87726347100033	999	999	ITI
0.6142987109997193	72.99764616399989	999	999	fixation_1
3.20353960400098	73.61231165400022	999	999	face
0.6142987109997193	76.81588097799977	999	999	fixation_2
1.0010970969997288	77.36449610899945	999	999	feedback win
1.1175056810025126	78.36559593499987	999	999	ITI
0.6139936770014174	79.48579987300036	999	999	fixation_1
3.202427139000065	80.10013561800224	999	999	face
0.6139936770014174	83.30259354300142	999	999	fixation_2
1.0006775759975426	83.85249571100212	999	999	feedback loss
3.2179342550007277	84.85317617300097	999	999	ITI
0.6147834039984446	88.0744387190025	999	999	fixation_1
3.2038208289995964	88.68958279900107	999	999	face
0.6147834039984446	91.89343446999919	999	999	fixation_2
1.0000807569995231	92.44261233100042	999	999	feedback loss
1.1174868760026584	93.44269582299967	999	999	ITI
0.6122615380008938	94.56490570700043	999	999	fixation_1
3.2016226640007517	95.17754474899994	999	999	face
0.6122615380008938	98.37919612000042	999	999	fixation_2
1.0007094360007613	98.92916302899903	999	999	feedback win
5.318323960000271	99.9298754190022	999	999	ITI
0.6004538249981124	105.25088571200104	999	999	fixation_1
3.202765875001205	105.85170541700063	999	999	face
0.6004538249981124	109.05450091000239	999	999	fixation_2
1.000774490999902	109.60417155400137	999	999	feedback win
